종목코드,종목명,지배비율,순차입금,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,부채비율,평균거래량_20d,최근거래일_거래량,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종,컨센_보강,컨센_보강일
042600,새로닉스,,635.71,2017.02,2025.01,1649.48,,,,3.9,72.83,-26.33,,,,-18.54,,,,-18.54,-136.15,,,,-136.15,1년치 존재,1,,,19.95,115.83,17523.0,5306.0,down,47.7,13880.0,7280.0,mixed,bear,1311.0,-6834.0,-352.0,-1349.0,KOSDAQ,11620,1444,5306,0.3,가정용기기와용품,False,
163730,핑거,0.8945,-396.96,831.27,716.06,916.07,1423.5,2189.5,3325.0,36.7,-4.7,14.68,75.5,168.0,296.0,27.93,55.39,53.81,51.86,55.39,412.34,414.31,122.52,76.19,414.31,4년치 존재,4,,,8.55,84.82,122947.0,406266.0,up,71.2,11930.0,6630.0,up,bull,49554.0,-80760.0,-3149.0,-3240.0,KOSDAQ,11930,1523,406266,3.3,IT서비스,False,
489500,엘케이켐,1.0,-248.17,160.2,250.44,201.8,334.0,439.0,516.0,55.8,101.36,45.7,110.0,158.0,190.0,-19.42,65.51,31.44,17.54,65.51,-54.91,140.7,43.64,20.25,140.7,4년치 존재,4,,,10.09,10.11,13605.0,18450.0,up,61.1,23300.0,15230.0,up,bull,-3841.0,-6852.0,447.0,-910.0,KOSDAQ,22550,1441,18450,1.4,반도체와반도체장비,True,2026-09-10
024800,유성티엔에스,0.9523,439.78,2373.23,1528.55,670.43,,,,20.95,49.26,12.25,,,,-56.14,,,,-56.14,-75.13,,,,-75.13,1년치 존재,1,,,17.18,14.96,29854.0,38055.0,down,46.5,4760.0,3950.0,up,bear,-7998.0,-17001.0,8564.0,10714.0,KOSDAQ,4500,1585,38055,1.3,도로와철도운송,False,
065660,안트로젠,,-426.85,65.0,69.33,75.36,,,,-50.74,-37.5,-24.33,,,,8.7,,,,8.7,35.12,,,,35.12,1년치 존재,1,,,-1.89,2.75,18100.0,19511.0,up,36.2,21900.0,14300.0,down,bull,-2279.0,-13008.0,4791.0,4100.0,KOSDAQ,14300,1431,19511,1.1,제약,False,
122990,와이솔,1.0,-327.24,3697.36,3749.92,3212.39,,,,134.85,4.61,-362.79,,,,-14.33,,,,-14.33,-7969.63,,,,-7969.63,1년치 존재,1,,,-4.16,25.58,68152.0,38096.0,up,57.7,6890.0,5450.0,up,bull,-146068.0,-394442.0,1543.0,-11285.0,KOSDAQ,6590,1690,38096,0.6,핸드셋,False,
147830,제룡산업,,-828.47,408.96,293.28,379.24,,,,55.62,40.89,105.73,,,,29.31,,,,29.31,158.57,,,,158.57,1년치 존재,1,,,23.19,12.24,98092.0,148908.0,up,57.2,7360.0,5290.0,up,bull,-8196.0,-42670.0,-1015.0,-669.0,KOSDAQ,7150,1430,148908,1.5,전기장비,False,
067280,멀티캠퍼스,0.9923,-1475.99,3585.98,3527.4,3308.27,,,,402.86,389.29,318.92,,,,-6.21,,,,-6.21,-18.08,,,,-18.08,1년치 존재,1,,,10.3,35.25,7866.0,80171.0,up,69.9,25300.0,22800.0,down,bull_cross,13440.0,17344.0,4779.0,4075.0,KOSDAQ,25300,1499,80171,10.2,교육서비스,False,
148150,세경하이테크,1.0,-396.2,3044.77,3203.33,2779.17,2964.0,3587.0,4358.0,361.83,314.96,17.63,35.0,341.0,336.0,-13.24,6.65,21.02,21.49,21.49,-94.4,98.53,874.29,-1.47,874.29,4년치 존재,4,,,23.93,39.86,98877.0,64919.0,down,54.0,4280.0,2625.0,up,bear,13883.0,86713.0,12713.0,42385.0,KOSDAQ,3980,1415,64919,0.7,핸드셋,True,2026-08-26
260970,에스앤디,,-585.31,882.76,1161.39,1509.37,,,,128.79,201.16,230.06,,,,29.96,,,,29.96,14.37,,,,14.37,1년치 존재,1,,,28.67,39.05,16120.0,7090.0,up,54.1,61000.0,46600.0,up,bull,1180.0,-20596.0,997.0,27855.0,KOSDAQ,56200,1626,7090,0.4,식품,False,
089600,KT나스미디어,,-1241.98,1093.29,1038.25,1178.93,1326.33,1492.67,1667.67,194.35,174.67,123.18,249.33,290.0,338.67,13.55,12.5,12.54,11.72,13.55,-29.48,102.41,16.31,16.78,102.41,4년치 존재,4,,,7.46,94.09,29861.0,8505.0,down,46.7,13550.0,9770.0,mixed,bear,-2001.0,7547.0,8257.0,69227.0,KOSDAQ,12400,1414,8505,0.3,광고,False,
0039P0,매드업,0.9909,-206.8,280.82,349.89,502.34,706.0,1013.0,,6.86,-4.07,85.45,125.0,221.0,0.0,43.57,40.54,43.48,,43.57,2199.51,46.28,76.8,-100.0,2199.51,4년치 존재,4,,,84.39,127.93,2655045.0,685464.0,up,43.5,10080.0,4560.0,,bear,-67554.0,-41996.0,-649.0,-386596.0,KOSDAQ,7460,1403,685464,0.3,광고,False,
114840,아이패밀리에스씨,1.0,-305.94,1486.86,2048.81,2240.96,2450.0,2640.0,2790.0,239.96,336.32,271.28,230.0,250.0,290.0,9.38,9.33,7.76,5.68,9.38,-19.34,-15.22,8.7,16.0,16.0,4년치 존재,4,,,18.32,37.88,41462.0,8794.0,down,42.5,10250.0,7190.0,mixed,bear,-17938.0,-135471.0,-3247.0,74537.0,KOSDAQ,8400,1401,8794,0.2,화장품,False,
489460,바이오비쥬,0.9796,-150.68,,296.33,284.91,380.5,,,,92.27,42.27,104.0,,,-3.85,33.55,,,33.55,-54.19,146.04,,,146.04,2년치 존재,2,,,10.42,5.49,95142.0,21505.0,up,53.0,12400.0,5960.0,up,bear,-7913.0,20795.0,-680.0,-5714.0,KOSDAQ,11310,1669,21505,0.2,화장품,False,
212560,네오오토,,-305.58,1982.28,2185.67,2321.16,,,,103.81,126.41,136.66,,,,6.2,,,,6.2,8.11,,,,8.11,1년치 존재,1,,,8.84,44.62,334066.0,94014.0,down,49.5,12850.0,8370.0,mixed,bear,-23069.0,203707.0,-846.0,8871.0,KOSDAQ,10340,1394,94014,0.3,자동차부품,False,
086890,이수앱지스,,-19.21,543.06,602.58,566.72,,,,38.86,134.02,16.34,,,,-5.95,,,,-5.95,-87.81,,,,-87.81,1년치 존재,1,,,-7.25,29.99,45338.0,31877.0,up,56.9,3685.0,2975.0,up,bull,-61140.0,-137653.0,3639.0,968.0,KOSDAQ,3560,1452,31877,0.7,제약,False,
445180,퓨릿,,-285.13,1204.59,1225.37,1425.47,,,,128.38,139.59,172.18,,,,16.33,,,,16.33,23.35,,,,23.35,1년치 존재,1,,,17.07,13.65,22094.0,21082.0,down,50.8,9140.0,6160.0,mixed,bear,13066.0,1975.0,-11500.0,-18832.0,KOSDAQ,8010,1377,21082,1.0,반도체와반도체장비,False,
204610,티쓰리,0.8236,-634.56,509.64,593.18,695.12,,,,75.6,105.23,170.14,,,,17.19,,,,17.19,61.68,,,,61.68,1년치 존재,1,,,17.96,12.82,116284.0,63078.0,down,36.3,3440.0,2660.0,mixed,bear,-56995.0,-149817.0,-16819.0,-23808.0,KOSDAQ,2980,1661,63078,0.5,게임엔터테인먼트,False,
102120,어보브반도체,1.0,401.33,2324.36,2321.17,2441.24,,,,-146.43,-51.0,101.48,,,,5.17,,,,5.17,298.98,,,,298.98,1년치 존재,1,,,7.87,79.03,86754.0,252442.0,up,60.7,8610.0,5680.0,mixed,bull,-22546.0,-124227.0,315.0,-845.0,KOSDAQ,7740,1376,252442,2.9,반도체와반도체장비,False,
053260,금강철강,1.0,-775.6,2253.63,2010.85,1772.24,,,,52.9,38.09,15.03,,,,-11.87,,,,-11.87,-60.54,,,,-60.54,1년치 존재,1,,,5.08,23.06,3454621.0,2707237.0,up,61.3,7990.0,4325.0,up,bear_cross,44804.0,-100423.0,0.0,-273500.0,KOSDAQ,7280,1363,2707237,0.8,철강,False,
039860,나노엔텍,1.0,-470.57,268.37,304.64,381.3,,,,-22.29,6.21,11.02,,,,25.16,,,,25.16,77.46,,,,77.46,1년치 존재,1,,,6.99,8.65,297401.0,136039.0,up,58.4,4540.0,3275.0,up,bull,-25987.0,-15630.0,98107.0,304103.0,KOSDAQ,4185,1594,136039,0.5,생명과학도구및서비스,False,
382800,지앤비에스 에코,1.0,-134.45,893.2,707.63,919.19,1446.5,1910.0,2100.0,182.9,116.49,77.56,275.0,354.0,458.0,29.9,57.37,32.04,9.95,57.37,-33.42,254.56,28.73,29.38,254.56,4년치 존재,4,,,17.95,24.79,680288.0,691100.0,up,52.1,6280.0,3575.0,up,bull,-137239.0,-1220450.0,63344.0,-123443.0,KOSDAQ,5170,1646,691100,1.0,반도체와반도체장비,True,2026-08-19
251370,와이엠티,,442.69,1274.1,1372.31,1446.04,,,,-31.7,35.94,129.25,,,,5.37,,,,5.37,259.63,,,,259.63,1년치 존재,1,,,-2.17,64.18,76339.0,48203.0,up,48.2,11270.0,6540.0,down,bull,-17408.0,130165.0,-15973.0,-214360.0,KOSDAQ,7500,1351,48203,0.6,화학,False,
220100,퓨쳐켐,,-163.35,139.68,172.93,186.71,,,,-84.12,-94.67,-77.53,,,,7.97,,,,7.97,18.1,,,,18.1,1년치 존재,1,,,-20.36,24.14,112679.0,172762.0,down,36.6,8260.0,5758.0,down,bear,-370250.0,-377810.0,-172353.0,-352151.0,KOSDAQ,6020,1350,172762,1.5,제약,False,
199820,제일일렉트릭,0.9887,-53.56,1439.86,1862.87,1960.35,,,,76.6,89.03,117.62,,,,5.23,,,,5.23,32.11,,,,32.11,1년치 존재,1,,,4.08,49.53,171013.0,197909.0,up,51.7,8740.0,5600.0,up,bull,-56982.0,-19428.0,-60.0,-16825.0,KOSDAQ,7600,1689,197909,1.2,전기장비,False,
140670,알에스오토메이션,,-161.48,812.75,767.68,670.38,,,,-29.78,-37.13,-35.61,,,,-12.67,,,,-12.67,4.09,,,,4.09,1년치 존재,1,,,-8.49,56.62,68503.0,47655.0,down,54.2,10840.0,7720.0,up,bull,-2178.0,168438.0,-1554.0,-270791.0,KOSDAQ,10500,1348,47655,0.7,기계,False,
146320,비씨엔씨,1.0,832.62,653.12,773.74,875.84,1142.0,1392.0,1737.0,-0.42,-20.62,39.27,93.0,162.0,219.0,13.2,30.39,21.89,24.78,30.39,290.45,136.82,74.19,35.19,290.45,4년치 존재,4,,,3.83,146.02,19081.0,35659.0,up,62.6,12960.0,7330.0,mixed,bull,18534.0,15467.0,5686.0,5782.0,KOSDAQ,10530,1348,35659,1.9,반도체와반도체장비,False,
003100,선광,1.0,1914.75,1853.01,1867.52,1904.22,,,,390.87,363.74,413.9,,,,1.97,,,,1.97,13.79,,,,13.79,1년치 존재,1,,,10.61,61.31,6915.0,5839.0,down,47.6,21650.0,18460.0,mixed,bear,-6695.0,-17332.0,-869.0,-818.0,KOSDAQ,20400,1346,5839,0.8,운송인프라,False,
078070,유비쿼스홀딩스,0.6055,-1088.16,1716.0,1256.49,1556.62,,,,325.98,143.48,306.05,,,,23.89,,,,23.89,113.3,,,,113.3,1년치 존재,1,,,12.23,9.51,18766.0,24967.0,up,51.2,9710.0,7590.0,up,bull,-17329.0,-49072.0,-1.0,-1.0,KOSDAQ,8750,1493,24967,1.3,통신장비,False,
093190,빅솔론,0.9995,-434.4,1081.28,1134.92,1334.68,,,,92.72,94.25,159.13,,,,17.6,,,,17.6,68.84,,,,68.84,1년치 존재,1,,,14.56,19.53,12870.0,11363.0,down,44.1,9250.0,7790.0,mixed,bear,-11212.0,-32597.0,493.0,-309.0,KOSDAQ,8200,1578,11363,0.9,컴퓨터와주변기기,False,
211270,AP위성,,-696.04,494.34,586.32,478.12,,,,100.71,73.0,-43.01,,,,-18.45,,,,-18.45,-158.92,,,,-158.92,1년치 존재,1,,,-3.05,26.8,78657.0,111543.0,up,56.4,9510.0,6200.0,up,bull,-44506.0,-44152.0,246.0,-738.0,KOSDAQ,8920,1345,111543,1.4,통신장비,False,
457550,우진엔텍,,-288.53,406.83,439.59,448.07,,,,58.93,53.19,50.58,,,,1.93,,,,1.93,-4.91,,,,-4.91,1년치 존재,1,,,12.41,11.29,104258.0,77541.0,up,51.7,17450.0,11900.0,mixed,bull,2348.0,-133705.0,2771.0,7148.0,KOSDAQ,14420,1344,77541,0.7,에너지장비및서비스,False,
136540,윈스테크넷,0.9997,-961.66,1068.55,964.79,985.98,,,,230.9,203.44,211.59,,,,2.2,,,,2.2,4.01,,,,4.01,1년치 존재,1,,,10.35,8.87,12663.0,10208.0,up,55.4,11040.0,10050.0,up,bear,-7866.0,-36895.0,-650.0,37332.0,KOSDAQ,10830,1330,10208,0.8,소프트웨어,False,
289080,SV인베스트먼트,1.0,,,297.49,209.89,214.31,,,,63.31,-83.63,-27.17,,,-29.45,2.11,,,2.11,-232.1,67.51,,,67.51,2년치 존재,2,,,-0.46,,3012875.0,1322201.0,up,62.0,2715.0,1517.0,up,bull,-149691.0,-1004415.0,24.0,23368.0,KOSDAQ,2665,1603,1322201,0.4,창업투자,False,
228850,레이언스,0.9932,-1417.37,1429.86,1255.64,1147.23,1407.5,1579.5,1787.0,196.96,66.31,-39.5,120.0,147.0,176.5,-8.63,22.69,12.22,13.14,22.69,-159.57,403.8,22.5,20.07,403.8,4년치 존재,4,,,1.73,12.34,68572.0,97034.0,up,63.8,8440.0,5700.0,up,bull,25963.0,56400.0,56496.0,139571.0,KOSDAQ,8010,1329,97034,1.4,건강관리장비와용품,False,
158430,아톤,0.71,74.77,550.31,654.24,676.03,,,,114.13,144.37,103.58,,,,3.33,,,,3.33,-28.25,,,,-28.25,1년치 존재,1,,,3.37,60.18,1690799.0,918238.0,up,57.4,6310.0,3470.0,up,bull,118216.0,-720682.0,-8401.0,-67901.0,KOSDAQ,5420,1327,918238,0.5,소프트웨어,False,
054800,아이디스홀딩스,0.501,-1775.26,7485.56,7813.51,9080.94,,,,447.18,631.36,897.37,,,,16.22,,,,16.22,42.13,,,,42.13,1년치 존재,1,,,13.83,38.97,2151.0,2316.0,down,48.0,15630.0,13820.0,mixed,bear,-1998.0,-5010.0,0.0,0.0,KOSDAQ,14910,1543,2316,1.1,컴퓨터와주변기기,False,
035080,그래디언트,,1024.67,34238.67,33179.1,30615.93,,,,29.1,-55.13,-295.81,,,,-7.73,,,,-7.73,-436.57,,,,-436.57,1년치 존재,1,,,-4.28,156.1,32998.0,29259.0,down,50.8,12430.0,8550.0,up,bear,-77584.0,-93754.0,41513.0,201552.0,KOSDAQ,11790,1317,29259,0.9,인터넷과카탈로그소매,False,
417500,제이아이테크,1.0,238.61,433.63,572.93,535.51,,,,40.86,87.05,103.97,,,,-6.53,,,,-6.53,19.44,,,,19.44,1년치 존재,1,,,14.1,62.67,236400.0,165195.0,down,58.3,4415.0,2620.0,up,bull,85052.0,-109081.0,0.0,933.0,KOSDAQ,4000,1311,165195,0.7,반도체와반도체장비,False,
001540,안국약품,1.0,131.61,2336.76,2711.16,3068.74,,,,50.61,67.01,98.23,,,,13.19,,,,13.19,46.59,,,,46.59,1년치 존재,1,,,12.6,84.17,33468.0,14417.0,up,37.8,13250.0,9900.0,down,bear,-8140.0,-95297.0,-3553.0,-8514.0,KOSDAQ,10030,1308,14417,0.4,제약,False,
049720,고려신용정보,1.0,58.56,1582.14,1713.09,1780.3,1840.0,1910.0,,130.7,153.1,167.41,180.0,180.0,,3.92,3.35,3.8,,3.92,9.35,7.52,0.0,,9.35,3년치 존재,3,,,21.75,79.98,22831.0,33212.0,up,47.1,9790.0,9010.0,down,bull,-11637.0,-24760.0,-6023.0,-24077.0,KOSDAQ,9120,1304,33212,1.5,상업서비스와공급품,True,2026-09-03
054920,한컴위드,0.8369,677.8,4049.8,4481.81,7712.17,,,,7.2,12.79,60.87,,,,72.08,,,,72.08,375.92,,,,375.92,1년치 존재,1,,,5.74,70.94,1960683.0,1283793.0,up,63.5,5300.0,2870.0,up,bull,-89631.0,-461014.0,4736.0,4739.0,KOSDAQ,4800,1354,1283793,0.7,비철금속,False,
101360,에코앤드림,1.0,2124.25,514.55,1049.01,1419.58,,,,-29.67,4.87,-6.1,,,,35.33,,,,35.33,-225.26,,,,-225.26,1년치 존재,1,,,-6.58,127.75,88611.0,39835.0,down,41.1,9330.0,5500.0,mixed,bear,-16324.0,-263366.0,389.0,-3573.0,KOSDAQ,7320,1302,39835,0.4,화학,False,
264660,씨앤지하이테크,1.0,-453.96,1667.26,1511.88,1961.94,1921.0,2312.0,2920.0,127.41,129.4,247.42,213.0,291.0,403.0,29.77,-2.09,20.35,26.3,29.77,91.21,-13.91,36.62,38.49,91.21,4년치 존재,4,,,14.57,23.05,21442.0,24836.0,up,52.2,14120.0,10230.0,up,bull,3413.0,7916.0,-99.0,-2370.0,KOSDAQ,13360,1299,24836,1.2,반도체와반도체장비,True,2026-08-19
101970,우양에이치씨,,-90.54,2000.55,1832.49,1008.55,,,,252.71,310.88,7.06,,,,-44.96,,,,-44.96,-97.73,,,,-97.73,1년치 존재,1,,,3.06,33.01,15706.0,5818.0,down,44.7,12080.0,8620.0,mixed,bear,-5522.0,-27868.0,345.0,31221.0,KOSDAQ,9700,1435,5818,0.4,에너지장비및서비스,False,
041020,폴라리스오피스,0.3606,-1536.6,1078.92,2762.74,3242.17,,,,62.48,48.02,91.19,,,,17.35,,,,17.35,89.9,,,,89.9,1년치 존재,1,,,8.43,26.65,136530.0,203318.0,up,52.8,3215.0,2520.0,up,bull,-34826.0,49325.0,999.0,1461.0,KOSDAQ,3045,1513,203318,1.5,자동차부품,False,
039840,디오,1.0,374.67,1558.18,1196.5,1640.78,1814.67,2158.5,2565.0,208.96,-407.35,101.05,211.0,264.0,320.0,37.13,10.6,18.95,18.83,37.13,124.81,108.81,25.12,21.21,124.81,4년치 존재,4,,,11.53,76.23,39526.0,58911.0,down,21.7,12940.0,9640.0,down,bear,4572.0,-36556.0,5817.0,1872.0,KOSDAQ,9640,1293,58911,1.5,건강관리장비와용품,False,
290740,액트로,1.0,-371.48,1568.46,2030.84,2449.39,,,,46.92,24.17,65.79,,,,20.61,,,,20.61,172.2,,,,172.2,1년치 존재,1,,,16.13,66.19,92150.0,48182.0,up,61.7,13800.0,6200.0,up,bull,-54151.0,-225922.0,132.0,-35569.0,KOSDAQ,12840,1292,48182,0.5,핸드셋,False,
035610,솔본,0.6045,-2148.7,1172.24,1160.81,1206.51,,,,299.28,211.59,246.21,,,,3.94,,,,3.94,16.36,,,,16.36,1년치 존재,1,,,15.44,20.29,64249.0,20984.0,up,59.7,5290.0,3605.0,up,bull,67713.0,-19212.0,-6600.0,6000.0,KOSDAQ,5180,1417,20984,0.3,건강관리기술,False,
451760,컨텍,,-814.91,158.14,689.83,868.98,1057.0,1151.0,1223.0,-99.83,-121.86,-161.7,48.0,142.0,60.0,25.97,21.64,8.89,6.26,25.97,-32.69,129.68,195.83,-57.75,195.83,4년치 존재,4,,,8.28,33.52,81039.0,85396.0,up,59.8,10300.0,5870.0,mixed,bull,-46749.0,-79616.0,98.0,6405.0,KOSDAQ,8150,1345,85396,1.1,우주항공과국방,True,2026-08-19
038290,마크로젠,,354.7,1328.03,1357.77,1952.68,,,,-4.23,-64.64,1.81,,,,43.82,,,,43.82,102.8,,,,102.8,1년치 존재,1,,,6.72,116.38,13323.0,13273.0,down,44.3,12920.0,10700.0,mixed,bear,-1390.0,-1879.0,12.0,1020.0,KOSDAQ,11900,1290,13273,1.0,생명과학도구및서비스,False,
0088M0,메쥬,,-331.18,38.3,23.66,73.78,211.0,441.0,,-42.55,-59.51,-28.32,45.0,176.0,,211.83,185.99,109.0,,211.83,52.41,258.9,291.11,,291.11,3년치 존재,3,,,,9.43,64881.0,186416.0,up,53.6,15580.0,10610.0,down,bull_cross,57777.0,56096.0,6571.0,-48414.0,KOSDAQ,13050,1290,186416,2.9,건강관리장비와용품,False,
418420,라온텍,,114.7,107.44,89.03,87.46,,,,-21.53,-69.89,-58.1,,,,-1.76,,,,-1.76,16.87,,,,16.87,1년치 존재,1,,,-88.05,253.61,260220.0,399028.0,up,56.0,4415.0,2690.0,up,bull_cross,49020.0,-38759.0,544.0,12030.0,KOSDAQ,4185,1288,399028,1.5,반도체와반도체장비,False,
264450,유비쿼스,1.0,-698.33,1502.78,1037.93,1164.38,1277.0,1452.0,1613.0,290.39,123.71,231.04,278.0,293.0,350.0,12.18,9.67,13.7,11.09,13.7,86.76,20.33,5.4,19.45,86.76,4년치 존재,4,,,16.79,16.4,33737.0,105570.0,down,57.8,11300.0,9140.0,up,bull,-10900.0,-32130.0,14056.0,-10121.0,KOSDAQ,10690,1568,105570,3.1,통신장비,False,
080420,모다이노칩,0.9691,4974.63,3900.34,3889.39,3580.77,,,,162.27,386.13,278.68,,,,-7.93,,,,-7.93,-27.83,,,,-27.83,1년치 존재,1,,,-3.57,167.36,1419.0,714.0,up,45.9,1795.0,1335.0,mixed,bear,394.0,-2809.0,0.0,181.0,KOSDAQ,1613,1286,714,0.5,전문소매,False,
156100,엘앤케이바이오,1.0,79.67,299.05,360.92,389.2,,,,20.34,30.78,7.15,,,,7.84,,,,7.84,-76.77,,,,-76.77,1년치 존재,1,,,5.2,93.95,214385.0,274851.0,down,65.4,5980.0,2795.0,up,bull,-153014.0,-426980.0,9655.0,-6965.0,KOSDAQ,5750,1285,274851,1.3,건강관리장비와용품,False,
084990,헬릭스미스,,-533.0,42.02,49.74,25.98,,,,-352.45,-179.55,-98.98,,,,-47.77,,,,-47.77,44.87,,,,44.87,1년치 존재,1,,,-1.15,1.13,72865.0,56252.0,down,43.2,4180.0,2805.0,mixed,bull,10562.0,-26556.0,5130.0,14010.0,KOSDAQ,3000,1383,56252,0.8,생물공학,False,
413630,씨피시스템,1.0,-124.9,219.5,212.91,192.76,235.0,251.0,272.0,63.42,33.16,21.39,40.0,58.0,65.0,-9.46,21.91,6.81,8.37,21.91,-35.49,87.0,45.0,12.07,87.0,4년치 존재,4,,,9.2,8.34,4693635.0,1057758.0,up,53.6,4680.0,1958.0,up,bull,-545807.0,-436233.0,1494.0,12632.0,KOSDAQ,4245,1547,1057758,0.2,기계,False,
282880,코윈로보틱스,0.6743,694.96,3359.58,2443.9,1547.01,2429.0,2646.0,3044.0,228.17,36.03,-254.47,-57.5,150.0,170.0,-36.7,57.01,8.93,15.04,57.01,-806.27,77.4,360.87,13.33,360.87,4년치 존재,4,,,3.11,77.02,61424.0,29110.0,up,59.4,11150.0,7810.0,up,bull,-15414.0,-100923.0,10.0,13602.0,KOSDAQ,10920,1277,29110,0.5,기계,False,
037070,파세코,,16.91,1475.41,1577.57,1679.1,,,,-12.38,-168.06,33.01,,,,6.44,,,,6.44,119.64,,,,119.64,1년치 존재,1,,,3.77,61.41,105463.0,37720.0,up,56.6,8870.0,5320.0,mixed,bull,5849.0,147705.0,7.0,36.0,KOSDAQ,6380,1276,37720,0.4,가정용기기와용품,False,
474170,루미르,,-305.55,121.27,142.77,105.69,133.0,429.0,654.0,-30.23,-12.02,-5.94,19.0,103.0,167.0,-25.97,25.84,222.56,52.45,222.56,50.58,419.87,442.11,62.14,442.11,4년치 존재,4,,,-1.24,15.05,50428.0,49683.0,up,58.7,7870.0,4675.0,up,bull,-27294.0,-7885.0,5361.0,7689.0,KOSDAQ,7110,1267,49683,1.0,우주항공과국방,True,2026-08-19
054450,텔레칩스,0.9946,1215.68,1910.95,1866.16,1928.02,2479.0,2718.5,3040.5,167.77,48.74,-61.89,171.5,223.5,268.5,3.31,28.58,9.66,11.84,28.58,-226.98,377.1,30.32,20.13,377.1,4년치 존재,4,,,-34.79,175.89,42800.0,143584.0,down,59.9,10890.0,7370.0,mixed,bull,40496.0,39418.0,-33614.0,-32841.0,KOSDAQ,10080,1527,143584,3.4,반도체와반도체장비,False,
105330,케이엔더블유,1.0,1283.13,953.7,784.64,810.59,,,,52.21,-22.85,-29.56,,,,3.31,,,,3.31,-29.37,,,,-29.37,1년치 존재,1,,,-9.63,168.97,33556.0,29460.0,up,63.8,8190.0,5300.0,up,bull,-22115.0,-24430.0,7300.0,9300.0,KOSDAQ,7900,1266,29460,0.9,반도체와반도체장비,False,
060150,인선이엔티,1.0,427.16,2209.59,2088.5,1871.55,,,,258.08,231.8,182.29,,,,-10.39,,,,-10.39,-21.36,,,,-21.36,1년치 존재,1,,,-1.15,49.03,32492.0,82807.0,down,24.4,3415.0,2770.0,down,bear,-126877.0,-140935.0,-19917.0,-19879.0,KOSDAQ,2770,1262,82807,2.5,상업서비스와공급품,False,
005990,매일홀딩스,0.4628,-916.14,21463.99,21901.71,21962.11,,,,822.34,782.77,639.73,,,,0.28,,,,0.28,-18.27,,,,-18.27,1년치 존재,1,,,8.9,53.65,3045.0,272.0,up,48.3,11030.0,10060.0,mixed,bear,-782.0,27505.0,1.0,-28527.0,KOSDAQ,10800,1436,272,0.1,식품,False,
285490,노바텍,1.0,-1013.87,924.21,658.12,555.9,,,,256.08,126.11,67.0,,,,-15.53,,,,-15.53,-46.87,,,,-46.87,1년치 존재,1,,,21.22,9.52,16796.0,28771.0,up,58.7,12360.0,9980.0,up,bull,-17873.0,-48844.0,441.0,1265.0,KOSDAQ,12250,1296,28771,1.7,핸드셋,False,
153890,져스텍,1.0,-193.95,181.33,198.51,221.56,325.0,,,9.76,9.41,-8.36,39.0,,,11.61,46.69,,,46.69,-188.84,566.51,,,566.51,2년치 존재,2,,,-14.2,39.88,246650.0,306039.0,down,46.2,17530.0,5410.0,mixed,bear,49340.0,107469.0,685.0,-124325.0,KOSDAQ,10400,1253,306039,1.2,기계,False,
027710,팜스토리,0.9817,3748.51,15002.48,14539.01,14558.51,,,,262.45,407.79,349.69,,,,0.13,,,,0.13,-14.25,,,,-14.25,1년치 존재,1,,,6.07,188.76,370691.0,137103.0,up,52.5,1160.0,986.0,up,bear,-65318.0,-5833.0,41942.0,133585.0,KOSDAQ,1123,1251,137103,0.4,식품,False,
142210,유니트론텍,1.0,2692.95,5980.94,7122.89,7689.74,9459.0,,,309.24,361.27,322.69,666.0,,,7.96,23.01,,,23.01,-10.68,106.39,,,106.39,2년치 존재,2,,,30.31,239.77,120432.0,154659.0,up,59.1,6730.0,4560.0,up,bull,-19102.0,10094.0,0.0,-970.0,KOSDAQ,6220,1291,154659,1.3,반도체와반도체장비,False,
300080,플리토,1.0,-183.46,177.61,203.01,359.8,,,,-50.94,-3.96,61.54,,,,77.23,,,,77.23,1654.04,,,,1654.04,1년치 존재,1,,,34.46,28.98,78111.0,59901.0,down,46.8,10200.0,6560.0,mixed,bear,-29496.0,349140.0,-1706.0,-29832.0,KOSDAQ,8610,1421,59901,0.8,양방향미디어와서비스,False,
095700,제넥신,,890.62,44.27,29.33,45.74,,,,-412.41,-372.46,-361.72,,,,55.95,,,,55.95,2.88,,,,2.88,1년치 존재,1,,,-14.88,65.78,450746.0,439623.0,down,46.5,3325.0,2195.0,mixed,bear,-203835.0,-525732.0,-316.0,50304.0,KOSDAQ,2740,1248,439623,1.0,생물공학,False,
402490,그린리소스,0.9721,445.94,165.01,184.99,1021.55,,,,32.68,10.72,60.33,,,,452.22,,,,452.22,462.78,,,,462.78,1년치 존재,1,,,11.82,105.55,124011.0,240967.0,up,58.1,9350.0,5250.0,mixed,bull,-152535.0,-139454.0,-330.0,-615.0,KOSDAQ,7320,1240,240967,1.9,반도체와반도체장비,False,
